1197000,1361000,1197000,2923,22.6,1259000
1270000,1302000,1244000,3100,22.3,1297000
1295000,1305000,1258000,1535,19.9,1278000
1278000,1296000,1246000,1907,24.4,1286000
1315000,1320000,1151000,1804,25.7,1292000
1290000,1339000,1290000,3777,25.6,1330000
1312000,1312000,1286000,1852,16.8,1297000
1300000,1300000,1250000,2729,17.7,1261000
1246000,1254000,1218000,3855,18.1,1220000
1217000,1217000,1151000,4129,18.1,1180000
1140000,1148000,1105000,4385,19.5,1110000
1128000,1149000,1107000,3020,21.2,1146000
1146000,1180000,1124000,2525,21.8,1180000
1179000,1186000,1142000,1827,19.8,1152000
1167000,1167000,1127000,1687,16.9,1158000
1194000,1194000,1145000,1882,14.8,1188000
1179000,1195000,1124000,2108,14.9,1188000
1199000,1329000,1183000,5321,16.4,1250000
1289000,1320000,1212000,3411,16.5,1271000
1277000,1318000,1253000,2795,15.4,1253000
1238000,1272000,1226000,920,16.9,1226000
1227000,1295000,1204000,1787,16.5,1277000
1297000,1299000,1222000,1486,14.7,1222000
1230000,1305000,1225000,2804,16.6,1266000
1262000,1302000,1262000,1159,14.4,1276000
1294000,1312000,1277000,1940,11.2,1302000
1320000,1320000,1286000,1662,9.4,1295000
1290000,1314000,1270000,1130,12.8,1300000
1300000,1318000,1290000,2196,15.5,1305000
1295000,1310000,1275000,1482,17.3,1298000
1295000,1329000,1295000,2153,12.3,1310000
1300000,1308000,1280000,1077,7.6,1280000
1303000,1339000,1283000,1618,9.5,1331000
1331000,1350000,1326000,1663,12.7,1349000
1341000,1369000,1305000,2727,14.5,1307000
1302000,1326000,1250000,2431,15,1250000
1267000,1309000,1265000,1746,16.1,1280000
1303000,1335000,1300000,3659,16.2,1331000
1317000,1321000,1304000,2618,16.8,1305000
1297000,1328000,1297000,1553,18.4,1305000
1306000,1310000,1275000,1238,15.1,1305000
1327000,1328000,1299000,1242,14.9,1305000
1305000,1324000,1299000,1376,14.5,1300000
1300000,1328000,1298000,3362,14.1,1305000
1302000,1323000,1270000,2139,12.5,1321000
1307000,1334000,1307000,1328,6.4,1312000
1320000,1322000,1305000,2313,7.2,1322000
1325000,1338000,1299000,2127,10.9,1320000
1308000,1311000,1284000,1674,13.6,1311000
1292000,1323000,1281000,1821,14.2,1317000
1321000,1324000,1283000,1056,1.6,1317000
1296000,1317000,1296000,1487,5.6,1306000
1308000,1320000,1290000,1108,2.8,1320000
1329000,1336000,1308000,1247,-1.6,1314000
1320000,1332000,1302000,1677,2.8,1332000
1345000,1389000,1335000,1980,14.6,1350000
1350000,1390000,1327000,2883,11.3,1385000
1379000,1399000,1362000,2437,4.7,1381000
1386000,1400000,1318000,5537,5.8,1350000
1366000,1378000,1341000,2748,5.5,1350000
1350000,1350000,1336000,1384,1.5,1345000
1333000,1355000,1302000,1911,3.9,1334000
1340000,1363000,1333000,2513,4,1353000
1353000,1376000,1343000,2176,0.1,1372000
1370000,1370000,1350000,1085,-2.7,1357000
1379000,1379000,1360000,1153,3.5,1367000
1367000,1379000,1339000,1560,1.5,1367000
1378000,1385000,1356000,1157,2.4,1384000
1384000,1403000,1369000,1976,-3.9,1377000
1377000,1395000,1373000,859,-7.1,1380000
1381000,1381000,1331000,1381,-2.4,1358000
1358000,1393000,1358000,673,-0.3,1380000
1400000,1403000,1389000,809,1.9,1390000
1399000,1410000,1380000,481,-5.5,1400000
1400000,1429000,1400000,1689,-5.4,1418000
1404000,1440000,1386000,822,-7.1,1437000
1439000,1456000,1390000,1932,-4,1440000
1421000,1440000,1403000,1374,-0.5,1426000
